year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,6,G4,Allegiant Air,DEN,"Denver, CO: Denver International",52.00,13.00,6.26,0.00,4.66,0.51,1.57,2.00,0.00,831.00,543.00,0.00,199.00,24.00,65.00
2022,6,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",191.00,57.00,17.17,2.80,8.96,0.00,28.07,2.00,0.00,3633.00,1016.00,265.00,411.00,0.00,1941.00
2022,6,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",19.00,9.00,2.45,3.29,1.83,0.00,1.43,0.00,0.00,607.00,140.00,292.00,88.00,0.00,87.00
2022,6,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9.00,4.00,2.76,0.00,1.24,0.00,0.00,0.00,0.00,501.00,380.00,0.00,121.00,0.00,0.00
2022,6,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",49.00,22.00,6.16,0.00,7.58,0.00,8.26,5.00,0.00,1287.00,566.00,0.00,271.00,0.00,450.00
2022,6,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",18.00,5.00,1.16,1.00,0.58,0.00,2.27,1.00,0.00,313.00,79.00,61.00,35.00,0.00,138.00
2022,6,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",74.00,13.00,2.32,0.96,8.72,1.00,0.00,5.00,0.00,1026.00,237.00,136.00,557.00,96.00,0.00
2022,6,G4,Allegiant Air,EYW,"Key West, FL: Key West International",56.00,9.00,1.90,0.67,2.21,0.00,4.23,7.00,0.00,403.00,85.00,14.00,67.00,0.00,237.00
2022,6,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",48.00,11.00,4.46,1.00,5.02,0.00,0.52,2.00,0.00,586.00,354.00,21.00,180.00,0.00,31.00
2022,6,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",55.00,14.00,3.97,0.13,4.17,0.00,5.74,1.00,0.00,768.00,187.00,5.00,114.00,0.00,462.00
2022,6,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",24.00,6.00,2.12,1.84,0.69,0.00,1.35,0.00,1.00,375.00,97.00,175.00,61.00,0.00,42.00
2022,6,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",275.00,104.00,16.74,5.65,42.99,1.47,37.16,13.00,4.00,7852.00,1353.00,458.00,2183.00,95.00,3763.00
2022,6,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",110.00,66.00,16.55,2.02,10.30,0.00,37.13,1.00,0.00,4864.00,941.00,318.00,556.00,0.00,3049.00
2022,6,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",102.00,30.00,11.74,2.00,8.42,0.00,7.84,3.00,1.00,1400.00,546.00,213.00,320.00,0.00,321.00
2022,6,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",81.00,30.00,6.90,0.53,8.98,0.00,13.60,3.00,0.00,1634.00,341.00,120.00,399.00,0.00,774.00
2022,6,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",25.00,12.00,4.39,0.13,2.29,0.00,5.20,0.00,0.00,733.00,184.00,3.00,195.00,0.00,351.00
2022,6,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",9.00,1.00,0.36,0.00,0.09,0.00,0.55,0.00,0.00,33.00,12.00,0.00,3.00,0.00,18.00
2022,6,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",14.00,3.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,87.00,0.00,0.00,17.00,0.00,70.00
2022,6,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9.00,2.00,0.89,1.00,0.00,0.00,0.11,0.00,0.00,54.00,31.00,19.00,0.00,0.00,4.00
2022,6,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",16.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,88.00,0.00,0.00
2022,6,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",157.00,73.00,16.74,6.46,19.88,2.00,27.92,8.00,1.00,6000.00,1785.00,548.00,934.00,102.00,2631.00
2022,6,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9.00,3.00,0.54,0.00,0.10,0.00,2.35,2.00,0.00,226.00,59.00,0.00,11.00,0.00,156.00
2022,6,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",25.00,9.00,3.95,0.75,1.23,0.00,3.07,2.00,0.00,983.00,602.00,122.00,63.00,0.00,196.00
2022,6,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",9.00,2.00,0.62,0.00,1.38,0.00,0.00,1.00,0.00,60.00,18.00,0.00,42.00,0.00,0.00
2022,6,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",25.00,6.00,1.29,1.54,0.58,0.00,2.59,1.00,0.00,409.00,50.00,192.00,56.00,0.00,111.00
2022,6,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",42.00,14.00,2.83,0.00,5.66,0.00,5.51,1.00,0.00,548.00,88.00,0.00,255.00,0.00,205.00
2022,6,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",78.00,20.00,4.42,1.33,7.91,0.00,6.34,4.00,0.00,1195.00,460.00,75.00,329.00,0.00,331.00
2022,6,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",35.00,6.00,2.83,1.00,1.01,0.00,1.16,1.00,0.00,458.00,224.00,17.00,86.00,0.00,131.00
2022,6,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",28.00,13.00,0.69,1.85,1.12,0.00,9.34,0.00,0.00,1020.00,27.00,265.00,76.00,0.00,652.00
2022,6,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",63.00,18.00,3.96,0.00,5.59,0.00,8.45,0.00,0.00,1240.00,206.00,0.00,481.00,0.00,553.00
2022,6,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",68.00,33.00,12.83,0.95,6.79,0.22,12.21,1.00,0.00,1946.00,917.00,50.00,233.00,4.00,742.00
2022,6,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",177.00,69.00,9.22,5.62,15.98,1.02,37.16,6.00,0.00,4792.00,522.00,436.00,801.00,49.00,2984.00
2022,6,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",69.00,13.00,4.50,0.00,3.02,0.00,5.48,3.00,0.00,877.00,248.00,0.00,135.00,0.00,494.00
2022,6,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",771.00,316.00,57.82,5.53,74.34,1.88,176.42,20.00,1.00,21707.00,4988.00,446.00,2753.00,110.00,13410.00
2022,6,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",187.00,76.00,21.28,1.81,16.35,1.14,35.42,9.00,0.00,3992.00,1129.00,123.00,591.00,38.00,2111.00
2022,6,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",146.00,59.00,13.92,3.04,16.82,1.19,24.03,8.00,0.00,3899.00,892.00,160.00,937.00,79.00,1831.00
2022,6,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",92.00,35.00,8.84,1.06,8.16,0.00,16.95,2.00,0.00,2012.00,456.00,123.00,541.00,0.00,892.00
2022,6,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",33.00,12.00,4.18,0.79,3.26,0.00,3.77,2.00,0.00,950.00,492.00,88.00,109.00,0.00,261.00
2022,6,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.00,5.00,2.28,0.00,2.20,0.00,0.52,0.00,0.00,409.00,141.00,0.00,254.00,0.00,14.00
2022,6,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",21.00,3.00,0.00,0.15,1.00,0.00,1.85,1.00,0.00,118.00,0.00,11.00,30.00,0.00,77.00
2022,6,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",89.00,29.00,9.46,2.18,5.49,0.00,11.88,1.00,0.00,2164.00,545.00,248.00,274.00,0.00,1097.00
2022,6,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",33.00,10.00,3.93,0.81,1.41,0.09,3.76,1.00,0.00,762.00,340.00,63.00,68.00,3.00,288.00
2022,6,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",108.00,37.00,7.02,1.92,11.84,1.00,15.22,1.00,0.00,2572.00,549.00,368.00,677.00,15.00,963.00
2022,6,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",52.00,16.00,6.36,0.96,4.86,0.00,3.82,0.00,0.00,810.00,363.00,98.00,151.00,0.00,198.00
2022,6,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",42.00,24.00,7.66,0.46,7.28,0.59,8.02,1.00,0.00,1686.00,548.00,16.00,464.00,55.00,603.00
2022,6,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne International",17.00,7.00,2.27,0.00,3.21,0.00,1.52,0.00,0.00,534.00,166.00,0.00,233.00,0.00,135.00
2022,6,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",35.00,12.00,1.82,2.15,1.85,0.00,6.18,1.00,0.00,1122.00,128.00,109.00,239.00,0.00,646.00
2022,6,G4,Allegiant Air,MOT,"Minot, ND: Minot International",14.00,3.00,0.83,1.00,0.36,0.00,0.81,1.00,0.00,104.00,30.00,16.00,16.00,0.00,42.00
2022,6,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",8.00,4.00,2.40,0.00,1.45,0.00,0.15,0.00,0.00,349.00,278.00,0.00,64.00,0.00,7.00
2022,6,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",33.00,9.00,4.32,0.00,1.18,0.00,3.50,1.00,0.00,697.00,375.00,0.00,73.00,0.00,249.00
2022,6,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",35.00,9.00,2.89,1.91,1.23,0.00,2.97,0.00,0.00,320.00,90.00,116.00,24.00,0.00,90.00
2022,6,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",8.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,68.00,44.00,0.00,24.00,0.00,0.00
2022,6,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",212.00,90.00,20.12,1.95,16.83,0.00,51.09,8.00,0.00,5699.00,1723.00,71.00,1063.00,0.00,2842.00
2022,6,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",53.00,16.00,5.07,0.00,1.45,1.00,8.48,2.00,0.00,1702.00,1105.00,0.00,87.00,15.00,495.00
2022,6,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",30.00,8.00,2.91,0.00,2.84,0.74,1.51,0.00,0.00,417.00,168.00,0.00,158.00,23.00,68.00
2022,6,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",58.00,6.00,3.91,0.00,2.09,0.00,0.00,5.00,0.00,183.00,120.00,0.00,63.00,0.00,0.00
2022,6,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",54.00,17.00,3.21,0.21,4.39,0.00,9.19,4.00,0.00,1105.00,85.00,9.00,216.00,0.00,795.00
2022,6,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",8.00,2.00,0.00,0.96,0.70,0.00,0.33,0.00,0.00,81.00,0.00,26.00,37.00,0.00,18.00
2022,6,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",25.00,7.00,2.95,0.14,3.12,0.00,0.79,2.00,0.00,516.00,367.00,6.00,110.00,0.00,33.00
2022,6,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",26.00,9.00,1.80,1.00,4.25,1.00,0.95,0.00,0.00,377.00,118.00,25.00,179.00,26.00,29.00
2022,6,G4,Allegiant Air,PDX,"Portland, OR: Portland International",26.00,14.00,3.79,0.18,5.11,0.00,4.93,0.00,0.00,603.00,224.00,5.00,168.00,0.00,206.00
2022,6,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",515.00,263.00,46.14,11.83,98.84,0.11,106.08,17.00,7.00,21016.00,3838.00,1845.00,6572.00,9.00,8752.00
2022,6,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",25.00,8.00,3.73,0.00,0.80,0.00,3.47,0.00,1.00,378.00,197.00,0.00,33.00,0.00,148.00
2022,6,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",108.00,26.00,10.60,3.28,2.50,0.00,9.62,5.00,0.00,1498.00,974.00,126.00,101.00,0.00,297.00
2022,6,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",791.00,323.00,59.17,28.84,86.41,0.75,147.83,26.00,3.00,25337.00,5019.00,2544.00,4979.00,12.00,12783.00
2022,6,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",145.00,67.00,16.36,5.34,13.01,0.00,32.30,0.00,0.00,5378.00,1139.00,334.00,634.00,0.00,3271.00
2022,6,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",35.00,14.00,5.21,0.00,3.82,0.00,4.96,2.00,0.00,1144.00,602.00,0.00,240.00,0.00,302.00
2022,6,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",40.00,12.00,3.50,0.00,6.14,0.00,2.36,0.00,0.00,496.00,189.00,0.00,228.00,0.00,79.00
2022,6,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",23.00,5.00,1.59,0.00,2.95,0.00,0.46,0.00,0.00,323.00,122.00,0.00,117.00,0.00,84.00
2022,6,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",88.00,23.00,9.15,0.13,5.45,0.00,8.27,1.00,0.00,1314.00,721.00,2.00,212.00,0.00,379.00
2022,6,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",22.00,7.00,4.51,0.00,0.04,0.00,2.45,0.00,0.00,731.00,620.00,0.00,1.00,0.00,110.00
2022,6,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",9.00,4.00,0.25,1.79,0.23,0.00,1.72,1.00,1.00,499.00,9.00,322.00,29.00,0.00,139.00
2022,6,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",56.00,11.00,3.36,0.00,2.30,0.00,5.34,0.00,0.00,759.00,248.00,0.00,133.00,0.00,378.00
2022,6,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",16.00,4.00,0.98,0.51,2.34,0.00,0.17,1.00,0.00,397.00,194.00,29.00,154.00,0.00,20.00
2022,6,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",17.00,1.00,0.00,0.00,0.52,0.00,0.48,0.00,0.00,21.00,0.00,0.00,11.00,0.00,10.00
2022,6,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",29.00,7.00,2.25,0.00,1.79,0.00,2.96,0.00,0.00,211.00,59.00,0.00,39.00,0.00,113.00
2022,6,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",9.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,63.00,39.00,0.00,24.00,0.00,0.00
2022,6,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",94.00,39.00,7.14,1.00,14.07,0.17,16.63,4.00,1.00,2237.00,724.00,129.00,566.00,4.00,814.00
2022,6,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",8.00,1.00,0.90,0.00,0.10,0.00,0.00,0.00,0.00,90.00,81.00,0.00,9.00,0.00,0.00
2022,6,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",142.00,65.00,5.79,3.14,12.82,0.00,43.25,12.00,1.00,5746.00,1397.00,279.00,663.00,0.00,3407.00
2022,6,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",54.00,18.00,3.81,0.25,4.88,0.00,9.05,1.00,1.00,1062.00,304.00,13.00,195.00,0.00,550.00
2022,6,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",47.00,17.00,7.26,0.00,1.85,0.00,7.89,2.00,0.00,1040.00,476.00,0.00,125.00,0.00,439.00
2022,6,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",103.00,32.00,8.89,0.60,12.19,0.00,10.32,2.00,0.00,1874.00,740.00,39.00,489.00,0.00,606.00
2022,6,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",860.00,320.00,67.61,24.87,85.33,0.03,142.16,28.00,2.00,21251.00,4554.00,1978.00,4330.00,2.00,10387.00
2022,6,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",106.00,27.00,7.18,1.37,6.77,0.00,11.68,4.00,0.00,1589.00,282.00,152.00,481.00,0.00,674.00
2022,6,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",33.00,13.00,3.67,0.83,4.85,0.00,3.66,0.00,0.00,1040.00,316.00,52.00,461.00,0.00,211.00
2022,6,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",8.00,2.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,71.00,0.00,0.00,0.00,0.00,71.00
2022,6,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",101.00,39.00,10.27,1.00,9.51,0.00,18.23,4.00,0.00,1724.00,400.00,16.00,312.00,0.00,996.00
2022,6,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",17.00,8.00,2.95,0.64,1.24,0.00,3.18,0.00,0.00,298.00,84.00,28.00,37.00,0.00,149.00
2022,6,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",211.00,86.00,15.88,5.93,36.24,0.00,27.95,2.00,2.00,5318.00,1181.00,610.00,1695.00,0.00,1832.00
2022,6,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",49.00,12.00,3.40,0.00,5.27,0.00,3.33,0.00,0.00,652.00,319.00,0.00,153.00,0.00,180.00
2022,6,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",52.00,25.00,9.30,2.77,7.06,0.00,5.87,1.00,0.00,1383.00,507.00,390.00,226.00,0.00,260.00
2022,6,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",26.00,7.00,1.57,0.00,4.12,0.00,1.31,1.00,0.00,219.00,50.00,0.00,122.00,0.00,47.00
2022,6,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",17.00,6.00,1.18,0.11,1.12,0.00,3.59,2.00,1.00,582.00,88.00,15.00,187.00,0.00,292.00
2022,6,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",54.00,17.00,2.22,2.65,7.47,0.00,4.66,0.00,0.00,1048.00,270.00,296.00,220.00,0.00,262.00
2022,6,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",14.00,3.00,0.75,0.85,1.40,0.00,0.00,0.00,0.00,66.00,12.00,29.00,25.00,0.00,0.00
2022,6,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",233.00,98.00,21.71,4.88,30.54,0.00,40.87,3.00,0.00,6087.00,907.00,806.00,1476.00,0.00,2898.00
2022,6,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",55.00,20.00,6.50,3.74,3.54,0.00,6.22,1.00,0.00,980.00,227.00,357.00,123.00,0.00,273.00
2022,6,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",381.00,129.00,17.98,5.20,25.02,0.00,80.80,16.00,1.00,9115.00,1371.00,570.00,959.00,0.00,6215.00
2022,6,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",101.00,31.00,9.82,5.32,5.22,0.00,10.64,4.00,0.00,2530.00,739.00,344.00,406.00,0.00,1041.00
2022,6,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",13.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,314.00,314.00,0.00,0.00,0.00,0.00
2022,6,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",17.00,7.00,6.00,0.00,0.91,0.09,0.00,0.00,0.00,381.00,359.00,0.00,20.00,2.00,0.00
2022,6,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2481.00,554.00,260.10,0.09,16.24,4.05,273.53,4.00,0.00,21024.00,10697.00,2.00,685.00,220.00,9420.00
2022,6,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",388.00,68.00,43.84,0.00,0.85,0.00,23.31,0.00,0.00,1827.00,1090.00,0.00,18.00,0.00,719.00
2022,6,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",30.00,10.00,9.71,0.29,0.00,0.00,0.00,0.00,0.00,471.00,459.00,12.00,0.00,0.00,0.00
2022,6,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",635.00,131.00,90.21,0.00,2.75,0.50,37.54,1.00,3.00,3997.00,2568.00,0.00,284.00,9.00,1136.00
2022,6,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",106.00,27.00,24.36,0.00,0.80,0.00,1.84,0.00,0.00,805.00,682.00,0.00,20.00,0.00,103.00
2022,6,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",200.00,62.00,51.69,0.00,1.08,2.35,6.88,0.00,2.00,2519.00,2053.00,0.00,50.00,78.00,338.00
2022,6,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",60.00,13.00,11.00,0.00,0.00,0.00,2.00,0.00,0.00,407.00,323.00,0.00,0.00,0.00,84.00
2022,6,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",643.00,110.00,78.42,0.00,0.72,0.08,30.78,1.00,0.00,3518.00,2390.00,0.00,18.00,2.00,1108.00
2022,6,HA,Hawaiian Airlines Inc.,MCO,"Orlando, FL: Orlando International",13.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,176.00,176.00,0.00,0.00,0.00,0.00
2022,6,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",106.00,17.00,10.15,0.00,0.24,3.75,2.87,0.00,0.00,747.00,448.00,0.00,28.00,81.00,190.00
2022,6,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1138.00,226.00,200.92,2.93,6.16,1.39,14.60,1.00,0.00,7790.00,6556.00,142.00,197.00,39.00,856.00
2022,6,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",30.00,6.00,5.09,0.00,0.00,0.91,0.00,0.00,0.00,155.00,93.00,0.00,0.00,62.00,0.00
2022,6,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",60.00,37.00,28.95,0.00,0.56,0.00,7.50,0.00,0.00,1239.00,974.00,0.00,10.00,0.00,255.00
2022,6,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30.00,5.00,4.03,0.00,0.00,0.97,0.00,0.00,0.00,233.00,97.00,0.00,0.00,136.00,0.00
2022,6,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",6.00,4.00,1.17,0.83,0.00,1.00,1.00,0.00,0.00,155.00,41.00,19.00,0.00,67.00,28.00
2022,6,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",60.00,27.00,20.16,0.00,0.00,0.79,6.05,0.00,0.00,937.00,687.00,0.00,0.00,30.00,220.00
2022,6,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",60.00,29.00,18.87,0.00,0.00,0.00,10.13,0.00,0.00,1359.00,888.00,0.00,0.00,0.00,471.00
2022,6,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",90.00,38.00,30.73,0.00,0.25,0.00,7.02,0.00,0.00,1483.00,1244.00,0.00,8.00,0.00,231.00
2022,6,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",60.00,15.00,10.24,0.00,0.00,1.83,2.93,0.00,1.00,373.00,248.00,0.00,0.00,56.00,69.00
2022,6,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",60.00,18.00,15.54,0.00,0.95,0.00,1.51,0.00,0.00,585.00,488.00,0.00,19.00,0.00,78.00
2022,6,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",60.00,12.00,1.98,0.37,6.59,0.00,3.06,0.00,0.00,669.00,41.00,71.00,398.00,0.00,159.00
2022,6,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",176.00,25.00,7.13,2.36,7.41,0.00,8.11,1.00,0.00,1442.00,518.00,85.00,259.00,0.00,580.00
2022,6,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",32.00,6.00,2.10,0.00,0.59,0.00,3.30,0.00,0.00,557.00,99.00,0.00,47.00,0.00,411.00
2022,6,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",142.00,17.00,6.13,1.26,1.89,0.00,7.72,1.00,0.00,629.00,175.00,58.00,72.00,0.00,324.00
2022,6,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",86.00,13.00,2.08,1.00,7.30,0.00,2.62,0.00,0.00,422.00,61.00,70.00,142.00,0.00,149.00
2022,6,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",60.00,14.00,3.10,0.85,4.64,0.17,5.23,0.00,0.00,675.00,93.00,35.00,205.00,6.00,336.00
2022,6,MQ,Envoy Air,ALB,"Albany, NY: Albany International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",56.00,5.00,3.00,0.00,0.03,0.00,1.97,0.00,1.00,137.00,89.00,0.00,1.00,0.00,47.00
2022,6,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",44.00,7.00,3.56,0.00,0.67,0.00,2.77,0.00,0.00,387.00,204.00,0.00,36.00,0.00,147.00
2022,6,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",112.00,28.00,5.55,7.71,10.90,0.00,3.84,2.00,0.00,1870.00,247.00,578.00,743.00,0.00,302.00
2022,6,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",62.00,12.00,2.45,0.98,3.46,0.00,5.11,0.00,1.00,663.00,126.00,47.00,145.00,0.00,345.00
2022,6,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",726.00,120.00,25.00,3.86,53.29,0.04,37.81,13.00,1.00,6925.00,1108.00,193.00,3522.00,1.00,2101.00
2022,6,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",122.00,25.00,6.18,0.82,14.85,0.00,3.14,0.00,0.00,770.00,276.00,14.00,392.00,0.00,88.00
